postgres,mongodb,orioledb
12.426747250021435,49.840210041962564,19.445017541060224
8.390302167041227,42.95544783398509,14.237296834005974
7.678419500007294,42.95486866706051,18.839410791988485
7.891460124985315,42.61011220898945,19.814719291985966
7.614104499923997,44.47862162499223,17.84927229094319
