postgres,mongodb,orioledb
2.4917395830002533,0.016794375000245054,4.889721042000019
2.009891416999835,0.0009421659997315146,4.38155529200003
1.9977402909999,0.0007661670001652965,4.601203749999968
1.929905041999973,0.0008044999999583524,4.465453540999988
1.926102667000123,0.0006947909996597446,4.528228207999746
